,Mismatch,avg_Etotal,avg_hform,avg_evac,avg_gap,avg_cbm,avg_gap_dir,avg_gap_dir_nosoc,avg_gap_nosoc,avg_workfunction,avg_vbm_hse,avg_cbm_hse,avg_gap_dir_hse,avg_c_11,avg_c_12,avg_E_B,avg_emass_vb_dir1,avg_emass_vb_dir2,avg_emass_cb_dir1,avg_emass_cb_dir2,avg_alphax,avg_alphaz,avg_cell_area,avg_cbm_hybridization,avg_cbm_score,avg_vbm_hybridization,avg_vbm_score,avg_cbm_s,avg_cbm_d,avg_cbm_sp,avg_cbm_sd,avg_cbm_pd,avg_vbm_s,avg_vbm_d,avg_vbm_sp,avg_vbm_sd,avg_vbm_pd,avg_lattice_param,avg_PymatgenData minimum X,avg_PymatgenData maximum X,avg_PymatgenData mean X,avg_PymatgenData maximum atomic_mass,avg_PymatgenData range atomic_mass,avg_PymatgenData mean atomic_mass,avg_PymatgenData std_dev atomic_mass,avg_PymatgenData minimum atomic_radius,avg_PymatgenData range atomic_radius,avg_PymatgenData mean atomic_radius,avg_PymatgenData std_dev atomic_radius,avg_PymatgenData minimum thermal_conductivity,avg_PymatgenData maximum thermal_conductivity,avg_PymatgenData mean thermal_conductivity,avg_PymatgenData std_dev thermal_conductivity,avg_PymatgenData minimum melting_point,avg_PymatgenData maximum melting_point,avg_PymatgenData mean melting_point,avg_PymatgenData std_dev melting_point,avg_cbm_spd_card,avg_vbm_spd_card,avg_vbmsite_vdw_radius,avg_cbmsite_vdw_radius,avg_cbm_mend_no,avg_cbmsite_mass,avg_cbmsite_en,avg_cbmsite_nvalence,avg_cbmsite_mp,avg_cbmsite_atomic_vol,avg_cbmsite_atomic_radius,avg_vbmsite_mass,avg_vbmsite_en,avg_vbmsite_nvalence,avg_vbmsite_mp,avg_vbmsite_atomic_vol,avg_vbmsite_atomic_radius,avg_vbm_character_d,avg_vbm_character_p,avg_cbm_character_d,avg_cbm_character_s,max_cbm,min_vbm,max_vbm,anderson_gap,wf_diff,band_alignment_2,band_alignment_3
avg_vbm_spd_card,0.09434992915136943,-0.40730716384838894,0.08715481383623926,0.2815053050293377,-0.364998745429441,0.11180840937103528,-0.3716882744714979,-0.3896227503010302,-0.381026800073317,-0.23026617276877875,0.4311646169457776,0.1911072740070235,-0.30918669218223976,0.24351131250635008,0.3521943612936026,-0.20614831694451302,0.10261071297285684,0.1595280416711425,0.0853477696178536,-0.01150403717254146,0.24277875211800398,0.04994638807028289,-0.2428323914361796,-0.2961987184214142,0.20980315239550984,-0.1992121442751649,0.34030350031490736,-0.2874653552804245,0.5263544892514833,-0.3328086239423597,-0.10473739780263894,0.3115862972313297,-0.2526384770704582,0.9212015906961972,-0.3075753332800792,0.4311699234837538,0.42635329980183057,-0.2473810492519809,0.1938447369063803,0.13977701272454135,0.18342138966154645,-0.03754397925365643,0.006355380882633517,-0.04327830734336626,0.00635538088263357,-0.11441912840981415,-0.027869836929416452,-0.14784445128201495,-0.027869836929416247,-0.08167444550555784,0.1961175859280442,0.19291449090821666,0.19693765038531144,-0.07221088292145056,0.5918825392946107,0.5488681606078277,0.5923943981109491,0.38029582074178403,1.0,0.4424430363877956,0.06370856901899057,0.028923342629696164,0.02299141384539514,0.13781170476339355,0.2694042463346233,0.5639577708091995,-0.1453300838031468,-0.11103812590391346,0.21867555271374955,-0.5141775229243731,-0.3896680095240187,0.8687476642592513,0.3726575989674593,0.28159220504940513,0.9339132985606508,-0.8992265746680458,0.4825651429051076,-0.2560355487971706,0.3276879408626389,0.12241447364271484,0.6046891190977183,-0.5434171131516224,0.3668866579190237,-0.0935995827449056,0.4972681082474213
avg_cbm_spd_card,0.049528953606392465,-0.4992861833213555,-0.1959475810686738,0.18215664176831264,-0.17032080561543522,0.04333773522479792,-0.1460046039248646,-0.1604392800417686,-0.17573365312203174,-0.04971542938554906,0.22131303583754713,0.08845316450359099,-0.13149014738269327,0.3041854356099343,0.18662735556160517,-0.033569180972819725,0.08943505797036633,-0.12163374497378214,0.27191920956449017,0.27189917710320877,0.11684503012187404,-0.2780354902172907,-0.27517574445149834,-0.6374581641005024,0.5878170023485181,-0.3147798696489822,0.3387682544567072,-0.9118811411383447,0.8351691715059524,-0.8032523981219953,-0.18657497859083993,0.8113273811347536,-0.19157432771592925,0.36986450709630647,-0.1887535714626019,0.20633003717652237,0.07150899082787099,-0.28467313714998543,0.11119374679037727,0.04432658410324025,0.1456543226075683,0.07711400760599124,0.17497746132487788,-0.05767067697453376,0.17497746132487801,-0.20002930424501508,0.20189497040779708,-0.17935085828952294,0.20189497040779703,-0.039010485249934314,-0.25540816011222606,-0.2764680937447951,-0.25517075129894135,0.026034368153345196,0.6582338820921673,0.5711800644491177,0.6355319439815874,1.0,0.38029582074178403,0.03440809888978873,0.271029585840452,0.07378827039465166,0.08267777531591325,0.09087337698332493,0.40949817596059157,0.6681312851586685,0.05733714894920624,-0.015354738321818686,-0.059564359315608564,-0.11070356645408674,-0.21270604537156537,0.4147073325887081,-0.09987827730844225,-0.12489364571113953,0.33411582051784994,-0.29491124508944305,0.8443234489156689,-0.815830641855764,0.21406295199011,0.025908942887208776,0.30328959048209425,-0.3105210275051415,0.20718966423431281,-0.22530076817920547,0.3406299839415842
avg_PymatgenData std_dev melting_point,0.1000867374058089,-0.6963308780594729,-0.2339406474813483,0.24285633635022463,-0.05956214000700165,0.18411966995254972,-0.043933909768437696,-0.09106123618734313,-0.09974910324137042,-0.09105791694325131,0.2035952483562339,0.2619068080179171,-0.013647655969977097,0.7308758033549342,0.5146486358492418,-0.05932549057537077,0.16113627329636807,0.06858774510719744,0.20769102940302422,0.07188315161892835,0.07150099831579541,-0.3569085080358347,-0.6177823587628785,-0.5986002641708266,0.5368049553687835,-0.4005289295132282,0.4217942011378385,-0.546219240304317,0.6462877328363449,-0.5747768968049247,-0.13474045793912945,0.5199556699490849,-0.33447723212478475,0.5863865102136204,-0.38684289043112796,0.20641124885050416,0.29205643531120906,-0.6454018751668469,0.2101872711943604,0.26449308932009796,0.34437147174337,-0.274195660904574,-0.0482136238889186,-0.4054853510884248,-0.04821362388891849,-0.4561205762104699,0.06924995218957654,-0.5708971860761303,0.06924995218957662,-0.15038663801918012,0.01479870908145932,-0.03381698713499299,0.01615563067445203,-0.22594389840758358,0.975762744179548,0.8300517429976605,1.0,0.6355319439815874,0.5923943981109491,0.006267258382552874,-0.013179862372052195,-0.23537295808956638,-0.22459147706497717,0.1754123462488009,0.3180329282144011,0.9466452762718062,-0.32166386279815073,-0.3901183565059431,-0.09351427051608846,-0.13056457775461383,-0.45407482829819806,0.6769242404383373,-0.07640257989509039,-0.18298834743488399,0.5620638783214573,-0.5398791545372464,0.6634001173766608,-0.5001314146352938,0.38799883024688747,-0.05486663061989354,0.3832356486460066,-0.3196544646295975,0.3426136726944984,-0.18926994432303623,0.34547899939273735
avg_PymatgenData mean melting_point,0.1005553693611742,-0.6137199704670826,0.1500920014586015,0.35821083227961714,-0.3052992740242257,0.31936041898460904,-0.30002890703678303,-0.32948784979836476,-0.32461464727816497,-0.39559757216681357,0.48397602824412567,0.3141840120839183,-0.26806794631992065,0.5725502521433481,0.38318972935622986,-0.2802676490682861,0.24093097672314365,0.184596189150434,0.07361939463577956,-0.02108001065123047,0.16268385596855084,-0.1706802062478899,-0.38601723925006154,-0.344534585963179,0.2841628991255576,-0.16749487244582395,0.26621398548109443,-0.5356962890336254,0.521828719027506,-0.551700133712523,-0.06558823759018212,0.49212801342748164,-0.27239409220774735,0.5095499653586963,-0.29772399760411367,0.2353325697993502,0.2329914488670613,-0.40602927134844463,0.2330405299494244,-0.21459492045304746,-0.101304376687642,-0.22349846481714114,-0.17960623831978825,-0.16787419047462235,-0.17960623831978828,-0.07423881761733607,-0.3065264207274322,-0.2565349576951265,-0.3065264207274324,0.18813512828479073,0.12317272767290711,0.11782187261985108,0.1215378261656213,0.28788744574264497,0.9167348654150763,1.0,0.8300517429976605,0.5711800644491177,0.5488681606078277,0.253609318237104,-0.06148210034890851,-0.19780155724637463,-0.19016861057526982,0.21286242105393657,0.5005181193026054,0.876778930606793,-0.36286793012702767,-0.3864955654139765,0.11694725929300094,-0.36901510303204726,-0.18599795746690267,0.7022864935066396,0.12946500582459441,0.08452669971819578,0.46557073980121716,-0.43790214082544376,0.5304209772237941,-0.5226792721387586,0.43159673744128246,0.32653781411166,0.5571813134374272,-0.3455012772121342,0.1721197133271279,-0.13723455501285411,0.3479253469105745
avg_PymatgenData maximum melting_point,0.11431517862076984,-0.6851267459281448,-0.11428192981025552,0.3204468193702993,-0.15476816178712818,0.24629092146833806,-0.14054769074062262,-0.18172439561209114,-0.18737219030339042,-0.19312710065243763,0.328775111612881,0.30259809801924537,-0.11434062479273994,0.690162713527505,0.4675618352396732,-0.16718446907711237,0.20806181906974,0.10911524358914526,0.16497627387955557,0.04386062375408242,0.08056589697921344,-0.3077150688480322,-0.561608434477487,-0.561723545307555,0.5096370144073062,-0.35261602672801395,0.4007147742871252,-0.5707824866030761,0.6565980958593058,-0.5990723330133186,-0.09814787804999885,0.5594289829043015,-0.3430778049475259,0.5823385288320655,-0.3856633393811893,0.19871768458308467,0.2934390835684669,-0.5850566545194434,0.21310080298642978,0.07568196637033014,0.18623684139551788,-0.2563876920493323,-0.09473488264587238,-0.32705797433048295,-0.09473488264587236,-0.31144934856224754,-0.06912637612782481,-0.4607877229308379,-0.06912637612782471,-0.008940809952067969,0.03911854640293969,-0.006570370567253025,0.03921611854158183,-0.007295404222115171,1.0,0.9167348654150763,0.975762744179548,0.6582338820921673,0.5918825392946107,0.10484550839629646,-0.012675564462292612,-0.2312923988731609,-0.22231721365047977,0.17821523364750894,0.4046939632218433,0.9696563647929458,-0.3384053262233362,-0.3872055525067856,-0.02637344862298662,-0.2241150995053458,-0.35337086618036595,0.7139831259294611,-0.0020444221417231347,-0.08423475876309557,0.5451057752186067,-0.5164494775731948,0.6717726164319145,-0.5260323834034722,0.43200770382288317,0.07820958183161608,0.47799245677495894,-0.3556333953398719,0.30557095343994034,-0.18714402717037545,0.368177044650827
avg_PymatgenData minimum melting_point,0.05152351886740866,0.13207792571258337,0.5602849196055523,0.31672956989821516,-0.41678415497626875,0.2550237880053426,-0.42489579850990433,-0.39284284642120143,-0.37828417174814116,-0.44361785921255126,0.5332114142882688,0.15022162206764472,-0.44662985503740954,-0.2675169092178218,-0.27036420306555575,-0.4731375091473074,0.18986978401529278,0.17231385935592225,-0.21466534979041227,-0.1332298366540428,0.03191224445162579,0.2611207718348328,0.32299105751070145,0.23482390554299723,-0.18430972942013116,0.260569787048468,-0.1436292838774254,-0.04486348416596477,-0.030397216672225443,-0.04030007229122829,0.17880027334533347,0.1143369872376585,0.0011991430542545914,-0.08724291801107902,0.05091774749086671,-0.058615277375010884,-0.028322393638206707,0.3448203317220553,-0.011842895129199525,-0.871727842668377,-0.7445992065341941,0.11164214090836132,-0.20140062336354927,0.3969919577962906,-0.20140062336354914,0.6978580492733364,-0.6241657392909086,0.5575536302862852,-0.624165739290909,0.6474080135754975,0.1065142651513182,0.12528209907809137,0.1007480083976116,1.0,-0.007295404222115171,0.28788744574264497,-0.22594389840758358,0.026034368153345196,-0.07221088292145056,0.438087311605218,0.0038007994245368984,0.04595069969784228,0.036637105849720776,-0.008230246595807915,0.34823307570183787,-0.009316439007699517,-0.03655315538764981,0.05902009956794421,0.3099208956388672,-0.4010327383083291,0.5018935525298059,0.08505883407170481,0.34002927209294287,0.461209515645454,-0.14184182853936808,0.16803152655840925,-0.04104385912570575,-0.05625911802041478,0.15010485425884196,0.5988739916213573,0.37657471133228637,-0.12242713810053663,-0.20534358323934498,0.0318070172410799,0.06025786395953236
avg_PymatgenData std_dev thermal_conductivity,-0.10490418880507091,0.05900545691568396,0.05432369132687668,-0.01020376144966978,0.15533852143484705,0.23032207896117332,0.16681688834950342,0.16137294130191512,0.15146110049206113,-0.18891395135082278,-0.08591776235104466,0.2108371202927026,0.2176707700062747,-0.08118744426882109,-0.025058508093250286,0.10957552607620508,0.10654000341311955,0.0027285027752368776,0.036291102793436385,0.07888362546986764,-0.18493605844166744,0.23867659951233244,0.16897566025646946,0.2729284768031645,-0.22045664240324878,0.18361909203706825,-0.242880661137262,0.2492817155415241,-0.1624848452874335,0.1671662769444492,0.019993608528187348,-0.2150365873065995,-0.0653871771948224,0.11432588502806698,-0.10093548712363846,-0.021913559123577606,0.2818000206055377,0.16256531469674626,-0.17941842295228536,-0.08130286266829663,-0.20101937505540582,-0.3250317488395468,-0.3614889024392167,-0.13893709026227097,-0.3614889024392168,0.204670837895179,-0.24469906652836618,0.13886992428712122,-0.24469906652836612,0.04474121075416674,0.9999598006641289,0.9789432346415043,1.0,0.1007480083976116,0.03921611854158183,0.1215378261656213,0.01615563067445203,-0.25517075129894135,0.19693765038531144,0.1660491404797938,-0.14707030030685836,-0.2818597082107697,-0.29148211086859555,0.08509872693086404,0.09812099954588407,-0.08967474968045147,-0.08790526534806536,-0.0819397311952524,0.1652111807525431,-0.1259698957656591,-0.023104036904713004,0.07365846767260352,0.3016768872105008,0.27595099150170393,0.15028594151531488,-0.15769825886602148,-0.17328393272891476,0.06850726617381626,0.09976827161698519,0.07409584614153863,-0.03988991255919498,0.21698739365830622,-0.2479832884514249,0.1695449691111394,-0.2040608456880266
avg_PymatgenData mean thermal_conductivity,-0.11855684025216205,0.0507644453099798,0.13066962554312783,-0.014887768303161604,0.06726894612337088,0.1981001552488593,0.07672313753399741,0.0730699550112143,0.06379967741198726,-0.2274716363557349,-0.031404306985153785,0.16539468439465724,0.13544241755985684,-0.09506882076967102,-0.017246806829586434,0.06901155691331977,0.07240247851047117,0.002136382322628114,0.024149396629339587,0.06725620493725681,-0.16010899141894935,0.290105238121437,0.2151928411102329,0.36172784129666546,-0.32603887610774546,0.27606565944462624,-0.29037489095405333,0.2502092152381907,-0.2195845990089685,0.17840118765099733,-0.005403086024334768,-0.23708968920243104,0.00040540204312215864,0.10672622718035259,-0.02864377171355307,0.005441669782914406,0.2708533693600466,0.20740579199723905,-0.13827674172584484,-0.12013236921467658,-0.25081995966948484,-0.28179271400038486,-0.34347255430828083,-0.08779442576070859,-0.34347255430828105,0.21219912420071968,-0.24741360382895253,0.16694979643022645,-0.24741360382895267,0.07645237309221552,0.9791969588391118,1.0,0.9789432346415043,0.12528209907809137,-0.006570370567253025,0.11782187261985108,-0.03381698713499299,-0.2764680937447951,0.19291449090821666,0.18612845691821175,-0.14737469063501207,-0.2137573102397612,-0.22351315377374367,0.13902677671728877,0.1371246296035996,-0.1456607589390116,-0.08302669424236749,-0.08029754337522242,0.17993706515902774,-0.1818905683222384,-0.04808227013159299,0.061592194939063614,0.3203073691813084,0.29089551025360544,0.14110497527675592,-0.15395547674023657,-0.2249678207530223,0.04201309683547262,0.057154549200131466,0.1595149481520865,-0.02560914414994229,0.19394626184537597,-0.26533332118472397,0.20116130880973884,-0.19250380713121182
avg_PymatgenData maximum thermal_conductivity,-0.10485635103772332,0.06010197863037038,0.05761694061713725,-0.00933700030597263,0.1524723776772751,0.231289507249279,0.1638692113932261,0.15871168303744018,0.14889587742337645,-0.1920494742378382,-0.08229157300268328,0.2116781096132178,0.21452004104917882,-0.08241909522744534,-0.026630076957297747,0.10661678437082546,0.1073930429599432,0.003966503219598334,0.034839854387277824,0.07782075452373381,-0.18554126545992308,0.2404755017185458,0.1714120347339364,0.27424845643387324,-0.22133295507511583,0.18513662113458915,-0.24310549212665994,0.2492063004596882,-0.1628713505548567,0.16727262643561341,0.02249222996712653,-0.2148472394460837,-0.06503827573209817,0.11309775520057512,-0.10019506157792932,-0.02222935240895513,0.28096839402500406,0.16502642460708766,-0.17939306646145173,-0.08717515741530263,-0.2059268051806972,-0.3234823421198688,-0.3626672156821484,-0.135231832701609,-0.3626672156821484,0.20920075137318495,-0.24866755430168982,0.14247593606125364,-0.24866755430169007,0.053696873817825765,1.0,0.9791969588391118,0.9999598006641289,0.1065142651513182,0.03911854640293969,0.12317272767290711,0.01479870908145932,-0.25540816011222606,0.1961175859280442,0.16939792290303432,-0.14732352272786287,-0.28166079246100667,-0.29131620279821285,0.08509316816195989,0.10017601956531869,-0.08998259801183864,-0.08830056514065257,-0.08182726226618617,0.16869299424394826,-0.12886739105204736,-0.021107906255021246,0.07453326885989228,0.304981008618648,0.27941726183651355,0.1493070408993801,-0.1565060817103977,-0.1739856463872292,0.06803351719268115,0.10070523026003575,0.07724879087204063,-0.03728858847949413,0.21538280426904138,-0.24852706100046054,0.16895638760342935,-0.20286023607509548
avg_PymatgenData minimum thermal_conductivity,0.0001664714421443622,0.12507354003885163,0.36959215279274044,0.0960682184813271,-0.3116864834207584,0.11912276746914133,-0.3202055631703419,-0.28856209156608914,-0.278350163078519,-0.358643556001354,0.39978407858104426,0.1040764823985157,-0.3403256319449138,-0.14122080264359402,-0.1763301881139204,-0.3242557671077771,0.10028555452168347,0.1380664808868873,-0.15990501909781896,-0.11453742476477403,-0.0765318767109774,0.21217288855156893,0.27976636685081924,0.16049946732088607,-0.10848551716840206,0.1781136885716254,-0.03700420467346864,0.003867260374341656,-0.05106010734987877,0.020076889292689196,0.279368729091908,0.010512139990155708,0.03565460023570073,-0.13120532253739903,0.07752668224254707,-0.03626278791137659,-0.07878571432920144,0.2822067549740584,-0.006005879556436347,-0.6582651771224163,-0.5566569518234917,0.15662953276956854,-0.14907461197711974,0.40598387373217626,-0.14907461197711977,0.5147755485665282,-0.45419432911067353,0.40860004524727045,-0.4541943291106735,1.0,0.053696873817825765,0.07645237309221552,0.04474121075416674,0.6474080135754975,-0.008940809952067969,0.18813512828479073,-0.15038663801918012,-0.039010485249934314,-0.08167444550555784,0.38127852328594564,-0.03545165539555205,0.008289113064827878,0.0041379377885480744,0.003569230154405229,0.23379017902496985,-0.03871280646402052,-0.04836914267881208,0.008497682677246904,0.3960589744968329,-0.3290255324134367,0.22126230243805853,0.1010917038713405,0.38297820512290515,0.39977784611342476,-0.10166742145879919,0.12506485540858717,-0.0867106744225755,-0.049410952368201866,0.10930212047509114,0.3549332650554809,0.2878639052414745,-0.16809567271906406,-0.07279032389343698,-0.057231973185056524,0.12372239213337075
avg_PymatgenData std_dev atomic_radius,-0.055476589428061183,-0.18694651447196453,-0.5962699692703888,-0.30567779132318457,0.26334060030262274,-0.40493748944302554,0.2613978771078858,0.2598461064685965,0.26258817334141077,0.5235774849086395,-0.45154405855630664,-0.3430351093531454,0.23738455269588235,0.053630050667219216,0.2034930710969242,0.3884786248263528,-0.2653449498602352,-0.3291718041797828,0.18588354512146021,0.24368214746449737,0.08165071858691333,-0.3226656752022217,-0.11798839798051651,-0.3257712293109775,0.2754211441254994,-0.32549115664064093,0.19413298879464697,-0.1295484146118242,0.16685606710042838,-0.12998388726265234,-0.22991773242257532,0.029396442569276537,-0.10615543743022111,0.0036572493096375426,-0.11281770945584502,-0.15828490960330088,-0.015933825065138837,-0.1280098623551337,-0.03785122296926263,0.6765766424571684,0.5865573608025528,0.21309572320987077,0.5079470554119432,-0.18587003281267775,0.5079470554119427,-0.6484447569240016,1.0000000000000004,-0.2828211632773746,1.0,-0.4541943291106735,-0.24866755430169007,-0.24741360382895267,-0.24469906652836612,-0.624165739290909,-0.06912637612782471,-0.3065264207274324,0.06924995218957662,0.20189497040779703,-0.027869836929416247,-0.4420397474554089,0.19007264980003735,0.18980155180012692,0.19715115863076269,0.006282837074279591,-0.24119005274274496,-0.046613836259514686,0.41768724199284035,0.27619254888111194,-0.39926539506053405,0.3574484625292855,-0.48944188921274867,-0.14585102520814286,-0.3769914648068912,-0.4818451774938421,0.05262710928434321,-0.06512113567527159,0.18251202709280023,-0.19341779984445326,-0.24766431393609373,-0.5800180531975974,-0.33500365335261784,-0.015125772630832635,0.23870135226095304,-0.1088537739563031,0.07336885249342674
avg_PymatgenData mean atomic_radius,-0.016861262889693078,0.582945596992533,0.2791140371311824,0.049988689906604336,-0.12371242285458646,0.19935124100383284,-0.15296899405999004,-0.08094999983990528,-0.052239087807514746,-0.3424386695387651,0.14418714564916568,0.05780347533902998,-0.14933940852176514,-0.7696114120571997,-0.5767625908238458,0.017728938280763388,0.00808781904886654,-0.09154397158186996,-0.01422681115891095,0.13570038770244572,0.06312507312735254,0.49004571653743956,0.8604188262526089,0.315005599054251,-0.22366008729518427,0.3065249232863052,-0.29338839133419614,0.1066297709562358,-0.07584015855812591,0.14798329719484377,0.18702932739108022,-0.09979451809696793,0.24840524146458023,-0.22659987760154468,0.2796421555051844,-0.01409140446786541,-0.19196936349440769,0.8752350313332873,-0.3352458614791879,-0.5956020485042439,-0.6405804677416594,0.3917234689517717,-0.09787771233757397,0.7538221271058736,-0.09787771233757406,0.8991167807042997,-0.2828211632773748,1.0,-0.2828211632773746,0.40860004524727045,0.14247593606125364,0.16694979643022645,0.13886992428712122,0.5575536302862852,-0.4607877229308379,-0.2565349576951265,-0.5708971860761303,-0.17935085828952294,-0.14784445128201495,0.4259824344704074,0.3801512558455786,0.31368694097297223,0.2989569653227382,-0.3723218523499432,-0.08282494302414599,-0.4357520123868732,0.6007234912288892,0.6661198456133468,0.461450800079874,-0.16534894551958115,0.5818465327437814,-0.21166078276194333,0.5413004763486879,0.6298549268018846,-0.25171768149515383,0.2594798161665749,-0.12325444651730051,0.0826669002348033,0.021532926181268137,0.34150076082753855,0.09764776345746873,0.1127116838204125,-0.34735096062678616,0.09248737169469569,-0.15096818839959478
avg_PymatgenData range atomic_radius,-0.055476589428061086,-0.1869465144719646,-0.5962699692703886,-0.30567779132318423,0.2633406003026225,-0.4049374894430254,0.26139787710788587,0.2598461064685965,0.262588173341411,0.5235774849086396,-0.45154405855630625,-0.34303510935314546,0.23738455269588216,0.053630050667219195,0.20349307109692386,0.3884786248263527,-0.2653449498602353,-0.3291718041797831,0.18588354512146035,0.24368214746449746,0.08165071858691328,-0.3226656752022219,-0.11798839798051644,-0.3257712293109772,0.2754211441254994,-0.32549115664064077,0.1941329887946468,-0.12954841461182404,0.16685606710042816,-0.12998388726265211,-0.22991773242257507,0.02939644256927653,-0.10615543743022099,0.0036572493096374194,-0.11281770945584496,-0.15828490960330108,-0.015933825065138768,-0.12800986235513348,-0.03785122296926264,0.6765766424571688,0.5865573608025527,0.21309572320987075,0.5079470554119426,-0.1858700328126777,0.507947055411943,-0.6484447569240022,1.0,-0.2828211632773748,1.0000000000000004,-0.45419432911067353,-0.24866755430168982,-0.24741360382895253,-0.24469906652836618,-0.6241657392909086,-0.06912637612782481,-0.3065264207274322,0.06924995218957654,0.20189497040779708,-0.027869836929416452,-0.4420397474554089,0.1900726498000374,0.18980155180012706,0.19715115863076277,0.006282837074279508,-0.24119005274274505,-0.046613836259514714,0.4176872419928404,0.27619254888111217,-0.39926539506053405,0.35744846252928525,-0.4894418892127486,-0.1458510252081429,-0.3769914648068909,-0.48184517749384226,0.052627109284343124,-0.06512113567527146,0.18251202709280012,-0.1934177998444531,-0.2476643139360939,-0.5800180531975967,-0.3350036533526178,-0.01512577263083259,0.23870135226095296,-0.10885377395630297,0.07336885249342678
avg_PymatgenData minimum atomic_radius,0.019593688926785372,0.5491538778246975,0.4201284919027402,0.1674227191510869,-0.15684388387481016,0.330745310189072,-0.18298966491124374,-0.1210763198920713,-0.09584691100982369,-0.44905184510284424,0.2679682765076877,0.21370973794096743,-0.17121330401980134,-0.6268664905457859,-0.5476735478538658,-0.10867779962098485,0.12792231700847836,0.03599957179900871,-0.03155661028191664,0.046081037502932916,-0.0126082429852645,0.5182136045355537,0.7287178714554444,0.3358021406550097,-0.22955038285304177,0.3356686257178777,-0.3132883375103612,0.11703256343465351,-0.08731560979670257,0.15035095400703924,0.27177943387653225,-0.05350765408867031,0.1871752755719964,-0.17854987625577606,0.21187518278160802,0.03293188189058496,-0.12042128625302458,0.7438729655169329,-0.273299752293328,-0.7443064472515596,-0.7224375278078484,0.21778798214995165,-0.30100354811397656,0.6589667758438923,-0.3010035481139768,1.0,-0.6484447569240022,0.8991167807042997,-0.6484447569240016,0.5147755485665282,0.20920075137318495,0.21219912420071968,0.204670837895179,0.6978580492733364,-0.31144934856224754,-0.07423881761733607,-0.4561205762104699,-0.20002930424501508,-0.11441912840981415,0.521816862405321,0.25360940955026035,0.1517722090338367,0.1374618510821693,-0.3184694920725583,0.014405922163097162,-0.3033740217376683,0.31144267678699133,0.4145311977767411,0.5451756708302515,-0.24848748308228008,0.6979271941070024,-0.11415529846733069,0.586493055696096,0.7066814485774507,-0.21877125221539984,0.23875739433333876,-0.12927747644219403,0.14316116653147978,0.13885081210799416,0.45253237302029764,0.20117005852752787,0.10326485792704165,-0.3497874043144407,0.1140067891559383,-0.15970722636235235
avg_PymatgenData std_dev atomic_mass,0.007958822683351957,0.01508260865676584,0.05835468245902163,-0.10088750982235221,-0.18812459764953599,-0.4752516277186131,-0.19661089068171111,-0.15842827951089788,-0.14926245703412297,0.3993857922849997,-0.08876047176099267,-0.45727980671081764,-0.18598522283936722,-0.09271705011908901,0.04768438719414735,-0.07847588796769925,-0.2008003746706842,-0.026046928732077944,-0.04093399478960349,-0.0025447890258478607,0.006292719439611009,-0.1272960670327326,-0.03685836820078147,-0.10174236722712615,0.037410045261464346,-0.086968779620957,0.05183298507282225,-0.16988632956119357,0.053652855657701885,-0.020961738004441132,-0.03602902512177199,0.21000763261630193,-0.05182038436466546,0.08062247084140135,-0.04001430763317089,0.09269612976849699,0.16833257816538333,-0.03031619966746487,0.4480707077358099,0.2867342104662902,0.46717607525883387,0.7854682817440388,0.9999999999999998,0.3021554215009556,1.0,-0.3010035481139768,0.507947055411943,-0.09787771233757406,0.5079470554119427,-0.14907461197711977,-0.3626672156821484,-0.34347255430828105,-0.3614889024392168,-0.20140062336354914,-0.09473488264587236,-0.17960623831978828,-0.04821362388891849,0.17497746132487801,0.00635538088263357,-0.13020769471755078,0.031387722513147025,0.6054658070074348,0.6217875116194743,0.3304116447824087,-0.05501752217032939,-0.046459070595623604,0.14171067520548855,0.12066731182229598,0.021218567215436104,0.15433411527868196,-0.2776275121138233,-0.055952793057270876,-0.16807083967897143,-0.20442613591138575,0.07631800293195648,-0.07508351596023476,0.10107605662394449,-0.17280098779877867,-0.29186074375863486,-0.13712049114741384,-0.1483452874126048,-0.2166069179302033,0.13166747686634844,0.06526495520019208,0.12827082354645417
